idx,Manufacturer,Brand,surfaceLetter,pstatus,words,citation,imgurl
106,Kodak,Opal,H,pnotmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, fine-grained texture, matte sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
106,Kodak,Opal,H,pnotmeasured,"fine-grained texture, matte sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
107,Kodak,Opal,K,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, fine-grained texture, high lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
107,Kodak,Opal,K,pmeasured,"fine-grained texture, high lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
108,Kodak,Opal,L,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, rough texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
108,Kodak,Opal,L,pmeasured,"rough texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
109,Kodak,Opal,P,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Old ivory stock tint, fine-grained texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
109,Kodak,Opal,P,pmeasured,"fine-grained texture, lustre sheen...This delicately pebbled, moderate-sheen paper is the most popular of all surfaces for exhibition prints and general enlarging. The fine-grained surface subdues negative grain with no serious loss of detail.","Popular Photography, October 1953, page 93",scans/image00093.jpg
110,Kodak,Opal,R,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, tweed texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
110,Kodak,Opal,R,pmeasured,"tweed texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
111,Kodak,Opal,S,pnotmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Old ivory stock tint, tweed texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
111,Kodak,Opal,S,pnotmeasured,"tweed texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
112,Kodak,Opal,V,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, suede texture, matte sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
112,Kodak,Opal,V,pmeasured,"suede texture, matte sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
113,Kodak,Opal,W,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Old ivory stock tint, suede texture, matte sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
113,Kodak,Opal,W,pmeasured,"suede texture, matte sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
114,Kodak,Opal,Y,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Cream white stock tint, silk texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
114,Kodak,Opal,Y,pmeasured,"silk texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
114,Kodak,Opal,Y,pmeasured,"for hanging at home, silk texture, put more sparkle in the water","Popular Photography, November 1954, page 90",scans/image00090.jpg
115,Kodak,Opal,Z,pmeasured,"For exhibition work, and enlargements of the finest quality, Kodak Opal is the top choice of salon leaders. Tonal quality is superb; flexibility of manipulation very wide; speed much lower than Kodabromide. Available in double weight only, in one contrast grade (for normal negatives), and all the following surfaces. Old ivory stock tint, tapestry texture, lustre sheen.","Popular Photography, June 1951, page 100",scans/image00100.jpg
115,Kodak,Opal,Z,pmeasured,"tapestry texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
116,Kodak,Resisto Rapid,N,notp,"Here's top speed, when you must turn out good enlargements in a hurry. Exposures are short, and the water-resistant base allows fast processing and ten-minute drying. Image tone is uniform through all contrast grades.","Popular Photography, June 1951, page 100",scans/image00100.jpg
116,Kodak,Resisto Rapid,N,notp,"Kodak Resisto Rapid N, for quick processing and physical toughness—it's fast as Kodabromide, but has a plastic-impregnated base that allows brief washing and ten-minute drying.","Popular Photography, September 1951, page 89",scans/image00089.jpg
116,Kodak,Resisto Rapid,N,notp,For extra-fast printing and processing. It’s as fast as Kodabromide; and its special base allows washing and drying in ten minutes.,"Popular Photography, January 1953, page 73",scans/image00073.jpg
116,Kodak,Resisto Rapid,N,notp,"quick processing, as fast as Kodabromide, the special water-resistant base permits washing and drying in ten minutes","Popular Photography, October 1953, page 93",scans/image00093.jpg
116,Kodak,Resisto Rapid,N,notp,"smooth texture, lustre sheen","Popular Photography, October 1953, page 93",scans/image00093.jpg
117,Kodak,Mural,,pmeasured,"Kodak Mural Paper, for big blowups.","Popular Photography, September 1951, page 89",scans/image00089.jpg
117,Kodak,Mural,,pmeasured,"chlorobromide, enlarging, fast, tweed surface; especially designed for production of photographic murals","Popular Photography, May 1953, page 144",scans/image00144.jpg
117,Kodak,Mural,,pmeasured,"For really big prints and a surface that minimizes grain, pick Kodak Mural Paper with its interesting rough Tweed surface. It’s designed for wall-size murals and comes in 42-inch-wide rolls, but you can also get it in sheets as small as 8 x 10 inches. One surface and 2 contrast grades only.","Popular Photography, November 1953, page 81",scans/image00081.jpg
117,Kodak,Mural,,pmeasured,for fine enlargements,"Popular Photography, November 1954, page 90",scans/image00090.jpg
118,Dupont,Warmtone,B,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. B White stock tint, Semi-Matt sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
118,Dupont,Warmtone,B,pmeasured,"B, ‘white stock tint, semi-gloss sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
119,Dupont,Warmtone,BT,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. BT White stock tint, Semi-Gloss sheen, D. W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
119,Dupont,Warmtone,BT,pmeasured,"BT, white stock tint, semi-gloss sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
120,Dupont,Warmtone,QL,pmeasured,"Du Pont Warmtone gives your prints a soft, warm tone... full of animation and sparkle. It enables you to obtain all the richness and vitality of your best negatives. You'll find it’s fun to make projection prints with Warmtone...a thrill to watch the luxurious image appear in your developer tray. You'll get real satisfaction from your work...be proud to exhibit your pictures...proud to keep them...proud to give them. Ideal for portraits, pastorals, landscapes and seascapes. You'll like Warmtone. It has exceptional speed and its extremely wide latitude permits maximum flexibility in making exposures. Excellent for coloring, tinting and toning. QL Cream stock tint, Super Rough texture, Luster sheen, D.W.","Popular Photography, October 1951, page 4",scans/image00004.jpg
120,Dupont,Warmtone,QL,pmeasured,"Perhaps you have a landscape with an old barn beside a winding road leading into distant hills. Du Pont Warmtone will recapture the warm glow that made such a scene a thing of beauty. Cream stock tint, super rough texture, luster sheen, will add the interesting texture that can make an outstanding print from a record-type negative","Popular Photography, June 1954, page 8",scans/image00008 (2).jpg
121,Gevaert,Diaversal,,pmeasured,"In simple terms, the paper is a two-layer material. The top layer is a light-sensitive emulsion that is very similar to Gevaert Novabrom. Below the emulsion is a “receiving paper” similar in structure and function to the paper on which Polaroid one-minute pictures are produced by a somewhat similar image-transfer process. The subsequent toning bath merely intensifies the positive image to a point where it is identifiable and aesthetically pleasing.","Popular Photography, October 1951, page 95",scans/image00095.jpg
122,Dupont,Varigam,A,pmeasured,"A, white stock tint, semi-matte sheen, single weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
123,Dupont,Varigam,AL,pmeasured,"AL, white stock tint, semi-matte sheen, document weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
124,Dupont,Varigam,B,pmeasured,"B, white stock tint, semi-matte sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
125,Dupont,Varigam,BT,pmeasured,"BT, white stock tint, semi-matte sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
126,Dupont,Varigam,T,pmeasured,"T, white stock tint, glossy sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
127,Dupont,Warmtone,QI,notp,"QI, cream stock tint, super rough texture, lustre sheen, double weight","Popular Photography, November 1951, page 162",scans/image00162.jpg
128,Kodak,Ektalure,G,pmeasured,"Here is an outstanding new paper for projection prints which combines warmth with speed. Approximately 2 times as fast as Kodak Opal Paper, it is easy and convenient to handle in the darkroom while providing prints that will be outstanding...in a salon...or in your own collection. Inherent resistance to blocking in the shadow areas gives your prints outstanding depth and clarity. Ektalure tones well in Kodak Selenium Toner to yield a rich, reddish brown color. When a golden brown color is preferred, the recommended toner is Kodak Gold Toner T-21. Kodak Ektalure Paper is available in one surface only: G—Cream-White stock tint, Fine-Grained texture, Lustre sheen—and normal contrast only.","Popular Photography, November 1951, page 110",scans/image00110.jpg
128,Kodak,Ektalure,G,pmeasured,For Opal quality with twice the speed of Opal.,"Popular Photography, January 1953, page 73",scans/image00073.jpg
128,Kodak,Ektalure,G,pmeasured,For Opal quality with twice the speed of Opal...,"Popular Photography, March 1953, page 81",scans/image00081.jpg
128,Kodak,Ektalure,G,pmeasured,Opal-type quality but twice the speed,"Popular Photography, October 1953, page 93",scans/image00093.jpg
128,Kodak,Ektalure,G,pmeasured,"fine-grained texture, lustre sheen...This delicately pebbled, moderate-sheen paper is the most popular of all surfaces for exhibition prints and general enlarging. The fine-grained surface subdues negative grain with no serious loss of detail.","Popular Photography, October 1953, page 93",scans/image00093.jpg
128,Kodak,Ektalure,G,pmeasured,"great warmth, faster than Opal, especially suitable for making enlargements to be hand colored.","Popular Photography, March 1954, page 81",scans/image00081.jpg
129,Ansco,Cykora,K,pnotmeasured,"Don’t think for a minute that you're limiting yourself to a narrow range of print possibilities when you make Ansco Cykora the “standard” paper in your darkroom. Rather, your increased familiarity with Cykora will give you new freedom in getting exactly the qualities you want in your finished prints! That's partly because Cykora comes in a good selection of surfaces, ranging from the textured Kashmir to the popular Cykora Glossy which are all available in evenly spaced contrast grades that match most negatives. Bur most of all, it’s because Cykora’s rich emulsion gives you unusual exposure-development latitude, and is readily responsive to various developers and toners. For example, Cykora yields tones of pleasing warmth when developed in Ansco Ardol, while Vividol developer produces stronger, more neutral blacks. Both of these Ansco developers are laboratory-packaged for your convenience. Remember, the more familiar you become with Ansco Cykora, the happier you'll be with your prints! Textured texture.","Popular Photography, January 1953, page 3",scans/image00003.jpg
129,Ansco,Cykora,K,pnotmeasured,"For star performances in the darkroom and in salon competition, you can’t do better than to choose Ansco Cykora Paper. Its high speed keeps exposures conveniently short, even when you're making really big enlargements with relatively slow enlargers. And once you’ve made your exposure, Cykora’s wide latitude goes to work to compensate for any minor exposure errors you may have made. The result is a print of brilliant gradation and warm image tones that’s especially appealing to your eye...and to the jury's, too! Supplied in a choice of contrasts. Kashmir texture.","Popular Photography, March 1955, page 2",scans/PopularPhotography_Mar55_002.jpg
130,Ansco,Cykora,GL,pnotmeasured,"Don’t think for a minute that you're limiting yourself to a narrow range of print possibilities when you make Ansco Cykora the “standard” paper in your darkroom. Rather, your increased familiarity with Cykora will give you new freedom in getting exactly the qualities you want in your finished prints! That's partly because Cykora comes in a good selection of surfaces, ranging from the textured Kashmir to the popular Cykora Glossy which are all available in evenly spaced contrast grades that match most negatives. Bur most of all, it’s because Cykora’s rich emulsion gives you unusual exposure-development latitude, and is readily responsive to various developers and toners. For example, Cykora yields tones of pleasing warmth when developed in Ansco Ardol, while Vividol developer produces stronger, more neutral blacks. Both of these Ansco developers are laboratory-packaged for your convenience. Remember, the more familiar you become with Ansco Cykora, the happier you'll be with your prints! Glossy sheen.","Popular Photography, January 1953, page 3",scans/image00003.jpg
130,Ansco,Cykora,GL,pnotmeasured,"For star performances in the darkroom and in salon competition, you can’t do better than to choose Ansco Cykora Paper. Its high speed keeps exposures conveniently short, even when you're making really big enlargements with relatively slow enlargers. And once you’ve made your exposure, Cykora’s wide latitude goes to work to compensate for any minor exposure errors you may have made. The result is a print of brilliant gradation and warm image tones that’s especially appealing to your eye...and to the jury's, too! Supplied in a choice of contrasts. Glossy sheen.","Popular Photography, March 1955, page 2",scans/PopularPhotography_Mar55_002.jpg
131,Kodak,Medalist No. 3,,notp,prints for fine reproduction if extra contrast is needed,"Popular Photography, March 1953, page 82",scans/image00082.jpg
132,Kodak,Illustrators' Special,E,notp,"He chose Illustrators’ for its superb tonal scale from clear highlights to richest darks; its lustrous fine-grained ‘E’ surface, which preserves tonal range and richness; and the unique blue tones it yields in his favorite gold-thiourea formula. Lustrous sheen.","Popular Photography, March 1953, page 81",scans/image00081.jpg
132,Kodak,Illustrators' Special,E,notp,"fine-grained texture, lustre sheen...This delicately pebbled, moderate-sheen paper is the most popular of all surfaces for exhibition prints and general enlarging. The fine-grained surface subdues negative grain with no serious loss of detail.","Popular Photography, October 1953, page 93",scans/image00093.jpg
132,Kodak,Illustrators' Special,E,notp,"Good surface, swell quality. Tones to a good bright blue—none of these slaty blues.","Popular Photography, November 1954, page 90",scans/image00090.jpg
133,Devolite,Devojet,,notp,"chlorobromide, enlarging, normal speed, wide latitude for professional work","Popular Photography, May 1953, page 144",scans/image00144.jpg
134,Dupont,High Speed Varigam,,notp,"chlorobromide, enlarging, normal speed, with filters, gives any degree of contrast from extremely soft to very hard","Popular Photography, May 1953, page 144",scans/image00144.jpg
135,Dupont,Black & White Proof,,notp,"chlorobromide, enlarging, normal speed, for proof printing, murals","Popular Photography, May 1953, page 144",scans/image00144.jpg
136,Kodak,Ektalure,,pmeasured,"chlorobromide, enlarging, fast, fast; warm tones; portrait paper with surface designed for hand-coloring with oils","Popular Photography, May 1953, page 144",scans/image00144.jpg
136,Kodak,Ektalure,,pmeasured,Opal-type quality with twice the Opal speed,"Popular Photography, February 1954, page 70",scans/image00070 (2).jpg
136,Kodak,Ektalure,,pmeasured,"great warmth, faster than Opal","Popular Photography, March 1954, page 81",scans/image00081.jpg
136,Kodak,Ektalure,,pmeasured,for fine enlargements,"Popular Photography, November 1954, page 90",scans/image00090.jpg
137,Kodak,Ektacolor Bw,,notp,"chlorobromide, enlarging, normal speed, for making proofs or finished black-and-white prints from Ektacolor negatives","Popular Photography, May 1953, page 144",scans/image00144.jpg
138,Dupont,Velour Black,T,pmeasured,"By far the best photographic paper to use for pictures of cats and dogs is a glossy surface like Du Pont Velour Black, surface T. The fine detail and sharpness of your negative is best retained on this smooth, double-weight paper.","Popular Photography, October 1953, page 28",scans/image00028.jpg
139,Kodak,Ad-Type,,notp,"...for contact prints, can be folded without cracking. It is the favorite for French-fold greeting cards.","Popular Photography, March 1954, page 81",scans/image00081.jpg
139,Kodak,Ad-Type,,notp,for contact printing,"Popular Photography, November 1954, page 90",scans/image00090.jpg
140,Dupont,Velour Black,BT,pmeasured,"The image tone of Velour Black photographic projection paper will emphasize the depth of the shadows and sparkle of every highlight. Semi-gloss sheen, will show all of the crisp definition and detail in your original negative.","Popular Photography, June 1954, page 8",scans/image00008 (2).jpg
141,Ansco,Cykora,Y,pnotmeasured,"warm-toned, high-speed","Popular Photography, August 1954, page 118",scans/image00118.jpg
141,Ansco,Cykora,Y,pnotmeasured,"For star performances in the darkroom and in salon competition, you can’t do better than to choose Ansco Cykora Paper. Its high speed keeps exposures conveniently short, even when you're making really big enlargements with relatively slow enlargers. And once you’ve made your exposure, Cykora’s wide latitude goes to work to compensate for any minor exposure errors you may have made. The result is a print of brilliant gradation and warm image tones that’s especially appealing to your eye...and to the jury's, too! Supplied in a choice of contrasts. Silk texture.","Popular Photography, March 1955, page 2",scans/PopularPhotography_Mar55_002.jpg
142,Ansco,Jet,,pmeasured,"Salon quality comes easier...For low key studies—or any picture material that shows to best advantage in prints having jet-black shadows, good middle tones, and sparkling highlight detail...comes in four contrast grades to match any printable negative, and the clear-cut separation between grades makes the proper selection easier. High printing speed, and generous exposure-development latitude, help make JET an exceptionally easy paper to use.","Popular Photography, January 1955, page 2",scans/Photography_Jan55_002.jpg
143,Ansco,Jet,GL,pnotmeasured,"Salon quality comes easier...For low key studies—or any picture material that shows to best advantage in prints having jet-black shadows, good middle tones, and sparkling highlight detail...comes in four contrast grades to match any printable negative, and the clear-cut separation between grades makes the proper selection easier. High printing speed, and generous exposure-development latitude, help make JET an exceptionally easy paper to use. Glossy sheen.","Popular Photography, January 1955, page 2",scans/Photography_Jan55_002.jpg
144,Ansco,Jet,V,pmeasured,"Salon quality comes easier...For low key studies—or any picture material that shows to best advantage in prints having jet-black shadows, good middle tones, and sparkling highlight detail...comes in four contrast grades to match any printable negative, and the clear-cut separation between grades makes the proper selection easier. High printing speed, and generous exposure-development latitude, help make JET an exceptionally easy paper to use. Velvet texture.","Popular Photography, January 1955, page 2",scans/Photography_Jan55_002.jpg
145,Ansco,Jet,K,pnotmeasured,"Salon quality comes easier...For low key studies—or any picture material that shows to best advantage in prints having jet-black shadows, good middle tones, and sparkling highlight detail...comes in four contrast grades to match any printable negative, and the clear-cut separation between grades makes the proper selection easier. High printing speed, and generous exposure-development latitude, help make JET an exceptionally easy paper to use. Kashmir texture.","Popular Photography, January 1955, page 2",scans/Photography_Jan55_002.jpg
